## Supplementary data to Jordi Pereira, Marcus Ritt, and Oscar C. Vásquez. A memetic algorithm for the cost-oriented robotic assembly line balancing problem. 2018. (doi:10.1016/j.cor.2018.07.001)
## Experiments presented in Table 7.
##
## Columms:
## inst: name of the instance.
## rho: time-cost correlation.
## costf: cost factor \sigma.
## type: type of the algorithm.
## vbest: value of best solution.
## mbest: number of machines in best solution.
## timetobest: time to find best solution.
## bkv: best known solution value for this instance.
## lb: best known lower bound for this instance.
## brd: relative deviation of the best known value from the lower bound.
## rd: relative deviation of the best found value from the lower bound.
##
"inst" "rho" "costf" "type" "vbest" "mbest" "timetobest" "bkv" "lb" "brd" "rd"
"053_010_hahn" 0 0.33 "rl" 23492 10 7 23492 23289.9437869822 0.867568487351587 0.867568487351587
"053_010_hahn" 0 0.33 "ma" 23492 10 1 23492 23289.9437869822 0.867568487351587 0.867568487351587
"053_010_hahn" 0 0.33 "ma" 23492 10 2 23492 23289.9437869822 0.867568487351587 0.867568487351587
"053_010_hahn" 0 0.33 "rl" 23492 10 7 23492 23289.9437869822 0.867568487351587 0.867568487351587
"053_010_hahn" 0 0.33 "rl" 23492 10 12 23492 23289.9437869822 0.867568487351587 0.867568487351587
"053_010_hahn" 0 0.33 "rl" 23492 10 21 23492 23289.9437869822 0.867568487351587 0.867568487351587
"053_010_hahn" 0 0.33 "rl" 23492 10 19 23492 23289.9437869822 0.867568487351587 0.867568487351587
"053_010_hahn" 0 1 "rl" 41280 8 5 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "ga" 41473 8 7 41280 40582.0230769231 1.71991652992235 2.19549656602397
"053_010_hahn" 0 1 "ga" 41473 8 363 41280 40582.0230769231 1.71991652992235 2.19549656602397
"053_010_hahn" 0 1 "ma" 41280 8 0 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "rs" 42092 8 45 41280 40582.0230769231 1.71991652992235 3.72080248491985
"053_010_hahn" 0 1 "rl" 41280 8 10 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "rl" 41280 8 1 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "rl" 41280 8 7 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "ma" 41280 8 0 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "rs" 42152 8 434 41280 40582.0230769231 1.71991652992235 3.86865120080637
"053_010_hahn" 0 1 "rl" 41280 8 1 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "ma" 41280 8 0 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "ma" 41280 8 0 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "ga" 41539 8 3 41280 40582.0230769231 1.71991652992235 2.35813015349914
"053_010_hahn" 0 1 "ga" 41688 8 0 41280 40582.0230769231 1.71991652992235 2.72528779795065
"053_010_hahn" 0 1 "ga" 41473 8 3 41280 40582.0230769231 1.71991652992235 2.19549656602397
"053_010_hahn" 0 1 "rl" 41280 8 9 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "rs" 42182 8 446 41280 40582.0230769231 1.71991652992235 3.94257555874962
"053_010_hahn" 0 1 "ga" 41473 8 0 41280 40582.0230769231 1.71991652992235 2.19549656602397
"053_010_hahn" 0 1 "rs" 41895 8 139 41280 40582.0230769231 1.71991652992235 3.23536586775913
"053_010_hahn" 0 1 "ma" 41280 8 0 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "rs" 42147 8 96 41280 40582.0230769231 1.71991652992235 3.85633047448249
"053_010_hahn" 0 1 "rl" 41280 8 3 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "ga" 41473 8 0 41280 40582.0230769231 1.71991652992235 2.19549656602397
"053_010_hahn" 0 1 "rs" 42092 8 572 41280 40582.0230769231 1.71991652992235 3.72080248491985
"053_010_hahn" 0 1 "ga" 41473 8 3 41280 40582.0230769231 1.71991652992235 2.19549656602397
"053_010_hahn" 0 1 "ga" 41473 8 0 41280 40582.0230769231 1.71991652992235 2.19549656602397
"053_010_hahn" 0 1 "ma" 41280 8 0 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "ma" 41280 8 0 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "ga" 41473 8 0 41280 40582.0230769231 1.71991652992235 2.19549656602397
"053_010_hahn" 0 1 "rl" 41280 8 4 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "rs" 42296 8 2 41280 40582.0230769231 1.71991652992235 4.223488118934
"053_010_hahn" 0 1 "rl" 41280 8 7 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "ma" 41280 8 0 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "rs" 42093 8 80 41280 40582.0230769231 1.71991652992235 3.72326663018463
"053_010_hahn" 0 1 "rl" 41280 8 33 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "ma" 41280 8 0 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "ma" 41280 8 0 41280 40582.0230769231 1.71991652992235 1.71991652992235
"053_010_hahn" 0 1 "rs" 42221 8 536 41280 40582.0230769231 1.71991652992235 4.03867722407586
"053_010_hahn" 0 1 "rs" 42074 8 581 41280 40582.0230769231 1.71991652992235 3.6764478701539
"053_010_hahn" 0 3 "rl" 89648 8 98 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "ma" 89648 8 8 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "ma" 89648 8 10 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "ma" 89648 8 9 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "ga" 90157 8 0 89648 87123.2138888889 2.89794877669581 3.48217883121279
"053_010_hahn" 0 3 "rs" 90157 8 26 89648 87123.2138888889 2.89794877669581 3.48217883121279
"053_010_hahn" 0 3 "rs" 90002 8 321 89648 87123.2138888889 2.89794877669581 3.30426987551508
"053_010_hahn" 0 3 "rs" 90157 8 1 89648 87123.2138888889 2.89794877669581 3.48217883121279
"053_010_hahn" 0 3 "rl" 89648 8 29 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "rs" 90157 8 18 89648 87123.2138888889 2.89794877669581 3.48217883121279
"053_010_hahn" 0 3 "ga" 90002 8 40 89648 87123.2138888889 2.89794877669581 3.30426987551508
"053_010_hahn" 0 3 "rl" 89648 8 198 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "ma" 89648 8 50 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "ma" 90002 8 0 89648 87123.2138888889 2.89794877669581 3.30426987551508
"053_010_hahn" 0 3 "ma" 89648 8 11 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "ga" 90157 8 0 89648 87123.2138888889 2.89794877669581 3.48217883121279
"053_010_hahn" 0 3 "ma" 89648 8 9 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "ga" 90002 8 0 89648 87123.2138888889 2.89794877669581 3.30426987551508
"053_010_hahn" 0 3 "ga" 90002 8 168 89648 87123.2138888889 2.89794877669581 3.30426987551508
"053_010_hahn" 0 3 "rl" 89648 8 8 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "rl" 89648 8 14 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "rl" 89648 8 52 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "ga" 90002 8 2 89648 87123.2138888889 2.89794877669581 3.30426987551508
"053_010_hahn" 0 3 "rs" 90002 8 90 89648 87123.2138888889 2.89794877669581 3.30426987551508
"053_010_hahn" 0 3 "rl" 89648 8 278 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "rs" 90157 8 30 89648 87123.2138888889 2.89794877669581 3.48217883121279
"053_010_hahn" 0 3 "ga" 90002 8 1 89648 87123.2138888889 2.89794877669581 3.30426987551508
"053_010_hahn" 0 3 "rs" 90157 8 7 89648 87123.2138888889 2.89794877669581 3.48217883121279
"053_010_hahn" 0 3 "ma" 89648 8 13 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "rs" 90157 8 35 89648 87123.2138888889 2.89794877669581 3.48217883121279
"053_010_hahn" 0 3 "rl" 89648 8 345 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "ma" 89648 8 17 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "ga" 90157 8 0 89648 87123.2138888889 2.89794877669581 3.48217883121279
"053_010_hahn" 0 3 "ma" 89648 8 5 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "ga" 90157 8 0 89648 87123.2138888889 2.89794877669581 3.48217883121279
"053_010_hahn" 0 3 "rs" 90002 8 218 89648 87123.2138888889 2.89794877669581 3.30426987551508
"053_010_hahn" 0 3 "rl" 89648 8 46 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "ga" 90002 8 14 89648 87123.2138888889 2.89794877669581 3.30426987551508
"053_010_hahn" 0 3 "rl" 89648 8 77 89648 87123.2138888889 2.89794877669581 2.89794877669581
"053_010_hahn" 0 3 "rs" 90157 8 60 89648 87123.2138888889 2.89794877669581 3.48217883121279
"053_010_hahn" 0.8 0.33 "ga" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "rl" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "rs" 23541 8 35 23475 23348.6 0.541360081546636 0.824032276025106
"053_010_hahn" 0.8 0.33 "rl" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ga" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ma" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "rl" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ga" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ga" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ga" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ma" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ma" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "rs" 23541 8 125 23475 23348.6 0.541360081546636 0.824032276025106
"053_010_hahn" 0.8 0.33 "ga" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ma" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "rl" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "rl" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "rs" 23546 8 33 23475 23348.6 0.541360081546636 0.845446836212868
"053_010_hahn" 0.8 0.33 "rl" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ga" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ma" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ma" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "rl" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "rs" 23541 8 508 23475 23348.6 0.541360081546636 0.824032276025106
"053_010_hahn" 0.8 0.33 "rs" 23546 8 10 23475 23348.6 0.541360081546636 0.845446836212868
"053_010_hahn" 0.8 0.33 "rl" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ga" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ga" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "rs" 23475 8 496 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "rs" 23541 8 564 23475 23348.6 0.541360081546636 0.824032276025106
"053_010_hahn" 0.8 0.33 "ma" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "rs" 23475 8 511 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ma" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ma" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ga" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "rl" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "rs" 23546 8 466 23475 23348.6 0.541360081546636 0.845446836212868
"053_010_hahn" 0.8 0.33 "rs" 23475 8 10 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "ma" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 0.33 "rl" 23475 8 0 23475 23348.6 0.541360081546636 0.541360081546636
"053_010_hahn" 0.8 1 "ga" 25331 8 8 25210 24532.6749011858 2.76091009864354 3.2541298575462
"053_010_hahn" 0.8 1 "ga" 25554 8 0 25210 24532.6749011858 2.76091009864354 4.16312164461472
"053_010_hahn" 0.8 1 "ma" 25331 8 1 25210 24532.6749011858 2.76091009864354 3.2541298575462
"053_010_hahn" 0.8 1 "ma" 25331 8 0 25210 24532.6749011858 2.76091009864354 3.2541298575462
"053_010_hahn" 0.8 1 "ma" 25331 8 4 25210 24532.6749011858 2.76091009864354 3.2541298575462
"053_010_hahn" 0.8 1 "ma" 25331 8 0 25210 24532.6749011858 2.76091009864354 3.2541298575462
"053_010_hahn" 0.8 1 "ga" 25372 8 85 25210 24532.6749011858 2.76091009864354 3.42125390808346
"053_010_hahn" 0.8 1 "rl" 25210 8 18 25210 24532.6749011858 2.76091009864354 2.76091009864354
"053_010_hahn" 0.8 1 "rs" 25368 8 474 25210 24532.6749011858 2.76091009864354 3.40494912266519
"053_010_hahn" 0.8 1 "ma" 25331 8 1 25210 24532.6749011858 2.76091009864354 3.2541298575462
"053_010_hahn" 0.8 1 "rl" 25331 8 124 25210 24532.6749011858 2.76091009864354 3.2541298575462
"053_010_hahn" 0.8 1 "rs" 25470 8 54 25210 24532.6749011858 2.76091009864354 3.82072115083106
"053_010_hahn" 0.8 1 "ma" 25331 8 1 25210 24532.6749011858 2.76091009864354 3.2541298575462
"053_010_hahn" 0.8 1 "rs" 25514 8 572 25210 24532.6749011858 2.76091009864354 4.00007379043203
"053_010_hahn" 0.8 1 "ma" 25331 8 0 25210 24532.6749011858 2.76091009864354 3.2541298575462
"053_010_hahn" 0.8 1 "ga" 25554 8 0 25210 24532.6749011858 2.76091009864354 4.16312164461472
"053_010_hahn" 0.8 1 "rs" 25377 8 259 25210 24532.6749011858 2.76091009864354 3.4416348898563
"053_010_hahn" 0.8 1 "rs" 25498 8 22 25210 24532.6749011858 2.76091009864354 3.93485464875895
"053_010_hahn" 0.8 1 "rs" 25411 8 250 25210 24532.6749011858 2.76091009864354 3.58022556591159
"053_010_hahn" 0.8 1 "rs" 25421 8 189 25210 24532.6749011858 2.76091009864354 3.62098752945726
"053_010_hahn" 0.8 1 "rl" 25331 8 26 25210 24532.6749011858 2.76091009864354 3.2541298575462
"053_010_hahn" 0.8 1 "rl" 25210 8 42 25210 24532.6749011858 2.76091009864354 2.76091009864354
"053_010_hahn" 0.8 1 "rl" 25210 8 499 25210 24532.6749011858 2.76091009864354 2.76091009864354
"053_010_hahn" 0.8 1 "ma" 25331 8 0 25210 24532.6749011858 2.76091009864354 3.2541298575462
"053_010_hahn" 0.8 1 "rl" 25210 8 9 25210 24532.6749011858 2.76091009864354 2.76091009864354
"053_010_hahn" 0.8 1 "rl" 25331 8 11 25210 24532.6749011858 2.76091009864354 3.2541298575462
"053_010_hahn" 0.8 1 "rs" 25524 8 382 25210 24532.6749011858 2.76091009864354 4.0408357539777
"053_010_hahn" 0.8 1 "ga" 25554 8 0 25210 24532.6749011858 2.76091009864354 4.16312164461472
"053_010_hahn" 0.8 1 "rl" 25210 8 489 25210 24532.6749011858 2.76091009864354 2.76091009864354
"053_010_hahn" 0.8 1 "rs" 25404 8 303 25210 24532.6749011858 2.76091009864354 3.55169219142962
"053_010_hahn" 0.8 1 "ga" 25554 8 0 25210 24532.6749011858 2.76091009864354 4.16312164461472
"053_010_hahn" 0.8 1 "ma" 25331 8 0 25210 24532.6749011858 2.76091009864354 3.2541298575462
"053_010_hahn" 0.8 1 "ga" 25372 8 0 25210 24532.6749011858 2.76091009864354 3.42125390808346
"053_010_hahn" 0.8 1 "ga" 25554 8 0 25210 24532.6749011858 2.76091009864354 4.16312164461472
"053_010_hahn" 0.8 1 "ma" 25331 8 1 25210 24532.6749011858 2.76091009864354 3.2541298575462
"053_010_hahn" 0.8 1 "ga" 25554 8 0 25210 24532.6749011858 2.76091009864354 4.16312164461472
"053_010_hahn" 0.8 1 "rs" 25421 8 519 25210 24532.6749011858 2.76091009864354 3.62098752945726
"053_010_hahn" 0.8 1 "rl" 25210 8 101 25210 24532.6749011858 2.76091009864354 2.76091009864354
"053_010_hahn" 0.8 1 "rl" 25210 8 318 25210 24532.6749011858 2.76091009864354 2.76091009864354
"053_010_hahn" 0.8 1 "ga" 25331 8 138 25210 24532.6749011858 2.76091009864354 3.2541298575462
"053_010_hahn" 0.8 3 "rl" 50230 8 114 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "rs" 50398 8 90 50230 47708.625 5.28494585622621 5.63708344141128
"053_010_hahn" 0.8 3 "rs" 50398 8 9 50230 47708.625 5.28494585622621 5.63708344141128
"053_010_hahn" 0.8 3 "rs" 50398 8 321 50230 47708.625 5.28494585622621 5.63708344141128
"053_010_hahn" 0.8 3 "ma" 50230 8 4 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "rs" 50398 8 3 50230 47708.625 5.28494585622621 5.63708344141128
"053_010_hahn" 0.8 3 "ga" 50398 8 0 50230 47708.625 5.28494585622621 5.63708344141128
"053_010_hahn" 0.8 3 "rs" 50355 8 313 50230 47708.625 5.28494585622621 5.54695298806033
"053_010_hahn" 0.8 3 "rs" 50355 8 544 50230 47708.625 5.28494585622621 5.54695298806033
"053_010_hahn" 0.8 3 "ma" 50230 8 10 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "ma" 50230 8 2 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "rl" 50230 8 168 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "ga" 50230 8 117 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "rs" 50398 8 72 50230 47708.625 5.28494585622621 5.63708344141128
"053_010_hahn" 0.8 3 "rl" 50230 8 20 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "rl" 50230 8 175 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "ma" 50230 8 3 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "ma" 50230 8 389 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "ma" 50230 8 8 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "rs" 50398 8 172 50230 47708.625 5.28494585622621 5.63708344141128
"053_010_hahn" 0.8 3 "rl" 50230 8 557 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "rs" 50398 8 2 50230 47708.625 5.28494585622621 5.63708344141128
"053_010_hahn" 0.8 3 "rl" 50230 8 31 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "ga" 50398 8 0 50230 47708.625 5.28494585622621 5.63708344141128
"053_010_hahn" 0.8 3 "rl" 50287 8 1 50230 47708.625 5.28494585622621 5.40442110834257
"053_010_hahn" 0.8 3 "ma" 50230 8 5 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "ma" 50230 8 4 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "ga" 50325 8 1 50230 47708.625 5.28494585622621 5.48407127642014
"053_010_hahn" 0.8 3 "ma" 50230 8 2 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "ga" 50355 8 0 50230 47708.625 5.28494585622621 5.54695298806033
"053_010_hahn" 0.8 3 "ga" 50398 8 0 50230 47708.625 5.28494585622621 5.63708344141128
"053_010_hahn" 0.8 3 "ga" 50398 8 0 50230 47708.625 5.28494585622621 5.63708344141128
"053_010_hahn" 0.8 3 "rs" 50398 8 128 50230 47708.625 5.28494585622621 5.63708344141128
"053_010_hahn" 0.8 3 "rl" 50230 8 46 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "rl" 50230 8 387 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "ma" 50230 8 5 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "rl" 50230 8 539 50230 47708.625 5.28494585622621 5.28494585622621
"053_010_hahn" 0.8 3 "ga" 50355 8 14 50230 47708.625 5.28494585622621 5.54695298806033
"053_010_hahn" 0.8 3 "ga" 50355 8 70 50230 47708.625 5.28494585622621 5.54695298806033
"053_010_hahn" 0.8 3 "ga" 50355 8 1 50230 47708.625 5.28494585622621 5.54695298806033
"053_014_hahn" 0 0.33 "ga" 27514 9 0 27256 27216.05 0.14678838406017 1.09475842379775
"053_014_hahn" 0 0.33 "ma" 27256 8 0 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "rs" 27665 9 184 27256 27216.05 0.14678838406017 1.64957809821781
"053_014_hahn" 0 0.33 "ma" 27256 8 0 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "ma" 27256 8 0 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "ma" 27256 8 0 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "ga" 27476 9 86 27256 27216.05 0.14678838406017 0.955134929572837
"053_014_hahn" 0 0.33 "ga" 27514 9 0 27256 27216.05 0.14678838406017 1.09475842379775
"053_014_hahn" 0 0.33 "ga" 27514 9 0 27256 27216.05 0.14678838406017 1.09475842379775
"053_014_hahn" 0 0.33 "ga" 27514 9 0 27256 27216.05 0.14678838406017 1.09475842379775
"053_014_hahn" 0 0.33 "ga" 27451 8 263 27256 27216.05 0.14678838406017 0.863277367582761
"053_014_hahn" 0 0.33 "rs" 27715 9 522 27256 27216.05 0.14678838406017 1.83329322219796
"053_014_hahn" 0 0.33 "ma" 27256 8 0 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "ma" 27256 8 0 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "rs" 27754 8 263 27256 27216.05 0.14678838406017 1.97659101890248
"053_014_hahn" 0 0.33 "rs" 27603 8 470 27256 27216.05 0.14678838406017 1.42177134448242
"053_014_hahn" 0 0.33 "rs" 27699 9 136 27256 27216.05 0.14678838406017 1.77450438252431
"053_014_hahn" 0 0.33 "ga" 27514 9 0 27256 27216.05 0.14678838406017 1.09475842379775
"053_014_hahn" 0 0.33 "rs" 27730 9 285 27256 27216.05 0.14678838406017 1.88840775939201
"053_014_hahn" 0 0.33 "rl" 27256 8 2 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "rl" 27256 8 2 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "rl" 27256 8 7 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "rs" 27603 8 111 27256 27216.05 0.14678838406017 1.42177134448242
"053_014_hahn" 0 0.33 "ga" 27514 9 1 27256 27216.05 0.14678838406017 1.09475842379775
"053_014_hahn" 0 0.33 "rl" 27256 8 4 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "rl" 27256 8 3 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "rs" 27759 8 12 27256 27216.05 0.14678838406017 1.99496253130049
"053_014_hahn" 0 0.33 "ma" 27256 8 0 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "rl" 27256 8 0 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "ma" 27256 8 0 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "rl" 27256 8 3 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "ga" 27514 9 512 27256 27216.05 0.14678838406017 1.09475842379775
"053_014_hahn" 0 0.33 "ga" 27451 8 128 27256 27216.05 0.14678838406017 0.863277367582761
"053_014_hahn" 0 0.33 "rs" 27603 8 359 27256 27216.05 0.14678838406017 1.42177134448242
"053_014_hahn" 0 0.33 "rl" 27256 8 3 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "ma" 27256 8 0 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "rl" 27256 8 6 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "ma" 27256 8 0 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "rl" 27256 8 1 27256 27216.05 0.14678838406017 0.14678838406017
"053_014_hahn" 0 0.33 "rs" 27603 8 150 27256 27216.05 0.14678838406017 1.42177134448242
"053_014_hahn" 0 1 "ma" 46579 7 0 46579 46579 0 0
"053_014_hahn" 0 1 "ga" 47080 7 2 46579 46579 0 1.07559200498079
"053_014_hahn" 0 1 "rl" 46579 7 0 46579 46579 0 0
"053_014_hahn" 0 1 "rs" 47080 7 29 46579 46579 0 1.07559200498079
"053_014_hahn" 0 1 "ga" 47080 7 0 46579 46579 0 1.07559200498079
"053_014_hahn" 0 1 "ga" 47080 7 0 46579 46579 0 1.07559200498079
"053_014_hahn" 0 1 "rs" 47080 7 3 46579 46579 0 1.07559200498079
"053_014_hahn" 0 1 "rl" 46579 7 0 46579 46579 0 0
"053_014_hahn" 0 1 "ma" 46579 7 0 46579 46579 0 0
"053_014_hahn" 0 1 "rs" 47080 7 13 46579 46579 0 1.07559200498079
"053_014_hahn" 0 1 "ga" 47080 7 17 46579 46579 0 1.07559200498079
"053_014_hahn" 0 1 "rs" 46697 7 583 46579 46579 0 0.253333047081303
"053_014_hahn" 0 1 "ma" 46579 7 0 46579 46579 0 0
